视频标题,视频标签,作者名称,昵称,地区,日期,评论
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,王朝马汗,辽宁,2026-02-13 20:52:09,前段后端指的是什么啊！[呲牙][呲牙][呲牙]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,卖萌被打掉一颗大门牙,河南,2026-02-17 13:04:30,数据科学与大数据技术专业，该学什么[抱紧自己]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Sʇɹɐuᵷǝɹ ꓕɥᴉuᵷs,安徽,2026-03-09 00:26:58,@晨曦的光 醍醐灌顶了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,任我行,江苏,2026-02-08 00:20:26,有没有学数据结构算法的推荐b站视频和题单，想报蓝桥的[躺平]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,涵我干嘛（）｛｝,河北,2026-02-10 01:48:53,你要是工作 你就学语言 然后在学四大基础也不晚
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,白天的黑夜,重庆,2026-02-16 00:36:05,有无c/c++方向，最近在学Linux操作系统多线程，一起交流学习[暗中观察]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,一往随风,广西,2026-02-08 13:05:03,莫名其妙的就看完了[发呆]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,𒀱𒀱𒀱𒀱𒀱𒀱𒀱𒀱𒀱,云南,2026-02-08 00:21:09,计网配网工，数据结构配算法，学会计组玩逆向，操作系统做运维，其实感觉学这些东西，其实也挺有用的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户 6634337338939,河北,2026-02-08 10:25:38,我去姐姐，第一个视频就关注你了，果然是宝藏博主！讲的太好！太清晰了！姐姐下个视频讲后端的时候，能不能再多讲讲后端在企业实际开发那部分应用知识，后端最主要的是业务？还是技术？还是 SQL 调优？[看][看][看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,大西瓜,重庆,2026-03-06 20:02:28,1
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,郭德猫宁,河南,2026-02-07 22:39:38,宝藏博主[黄脸祈祷][黄脸祈祷][黄脸祈祷]看完这个视频感觉自己学校学的那些知识变得好清晰，像珍珠被线串起来了，能不能多多更新呀，感觉学计算机还是挺迷茫的，不知道如何规划时间和不知从何处下手去学习
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,爆了个大炸,河南,2026-02-09 16:57:59,博主讲的真的太干了，我现在是一个大一新生，上半学期感觉自学了很多，但总感觉对于计算机更本质的东西稀里糊涂的，看了主播的视频瞬间明白了不少[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,棵棵co,四川,2026-02-10 08:41:25,哇塞，讲得太好了，不是计算机专业的也感觉听懂了[泣不成声]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,碰友你的我在呢,河南,2026-02-12 12:11:19,"当年俺们学vb,pascal[流泪]"
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,富春孙氏,浙江,2026-02-15 01:08:58,编译原理
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,不会起名字✔,上海,2026-02-08 10:30:21,想了解底层 就去学嵌入式[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,沐恩,江苏,2026-02-09 16:55:05,还是听女生讲有意思[戳手手]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,这就是偏爱,广东,2026-02-08 18:07:42,之前我们老师也会做一个具体的总结，说明你学的知识是应用什么场景能解决什么问题，比如一个无线电要用数模电的思想去解决这个问题，一个信号采集过来之后你要发送出去，你先要把模拟信号转换成数字信号，通过编码器将信号处理过后发送出去，但是因为距离限制你需要放大电路放大这个信号，接收方才能收到，再通过解码器，变成我们能看得懂的信息
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,菜腿阿煜,上海,2026-02-19 06:43:50,计算机相关的岗位太多了，难得是选择了一个细分领域之后，学习进度卡住仍然可以坚持下去。遇到不懂的就去学，然后发现想要搞懂这一个问题，需要学另外一堆的时候，仍然坚定走下去，这个真挺难的，尤其是现在工作没以前那么好找。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,柠檬🍋Limão,广西,2026-03-08 02:08:18,我觉得我学的东西终于能串怎么成一条线了，之前一直不理解到底为什么学这个[泣不成声]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,不吃子弹(布达佩斯major上岸版),贵州,2026-02-27 20:19:48,四大门好好学，选择一门语言好好学，剩下卷学历即可
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,世界因妤而晴,河北,2026-03-03 20:03:18,大专计算机专升本可以吗[流泪]单招还没开始培训，现在是在家自学python
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,。。。。。。。。。。,湖南,2026-03-06 00:51:01,有学网络安全的搭子嘛？
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,啦啦啦～,湖北,2026-02-08 01:02:30,真的很厉害！我感觉主包一说我就想起来了我的大学课程，一下给我串起来了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Jorrin,广东,2026-02-08 14:41:42,学会怎么用好AI就行了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,在下叶问,江苏,2026-02-08 01:26:26,厉害了，我的发
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,子蒙,辽宁,2026-02-21 23:19:04,像手机摄影app就不需要后端吧？
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,是墨璃呀~,江苏,2026-02-28 15:58:15,有没有人跟我一样学计算机语言，明明学的是一种语言，但是技能点全部点在了另一门语言上？ [捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户3503781571712,甘肃,2026-02-09 08:59:38,死磕操作系统导论，数据密集型系统设计，python和rust即可[赞]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,开朗的喜东东i,北京,2026-02-09 13:06:09,姐妹你好厉害呀
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,随遇而安,山东,2026-02-19 19:05:42,有谁能说清楚到底是什么原理储存信息的(这还是我玩单片机自己悟出来的，相信很多老师也不懂[捂脸][捂脸][捂脸])
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Alert.,新疆,2026-03-05 00:41:30,我觉得讲的很棒，宝藏博主[杀马特]想起浙大老师的那段计算机圣经，都是人写出来的，所有的东西，只是我现在看不懂而已，总有一天我会把所有的细节弄懂[杀马特]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,chuan wu,江苏,2026-02-12 23:25:04,写代码就是写代指硬件工作的字码啊，就像说“修房子”这个词，我们没必要把房子搬到人的眼前才能体现这个事件，一个词汇就映射一个具体事件，就像一个皇帝只要批奏折，就有无数生民去执行这些文件所代表的具体事件，程序员敲代码就像是虚拟世界的皇帝
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,时间的信徒,安徽,2026-02-08 12:36:00,对初学者讲的还是不错的。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,虎眼大福,天津,2026-02-09 17:55:06,看完了，提一句：你的手真漂亮[玫瑰]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,风暴降生丹妮莉丝·坦格利安一世不焚者…,北京,2026-02-10 09:07:46,@玉树临疯 你之前叽里呱啦讲半天我也不懂，她讲的我就能听懂
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,sakura🌸,河南,2026-02-08 07:58:32,@Marble 计爷
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,不想哈气（转行版）,北京,2026-02-17 16:32:43,网络工程需要学什么？[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,肥叉烧🤩,贵州,2026-02-08 02:05:50,@豆包 @豆包AI智能助手 总结讲的啥
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,喵一个球,天津,2026-02-10 08:07:05,@ZGsmart 学习
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,清禾望,广东,2026-02-10 00:46:41,有没有一起学Python的搭子，方向不同没关系，我们每天相互交流自己学习的知识，相互讲解，相互进步怎么样
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,热闹的根号九,安徽,2026-02-19 07:33:58,大早上我以为我刷的是B站[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,景图,上海,2026-02-09 18:11:02,没有尽头的，因为这个行业不断在更新[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,kkey,湖南,2026-02-14 00:48:57,有没有爬虫的，偏js逆向高级阶段[黑脸]，碰到瓶颈了，一起交流学习
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,狗熊岭熊二,江苏,2026-02-21 00:31:15,学计算机就得看谭浩强的C语言，计科圣经。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,夜雨...,山西,2026-02-08 01:19:48,太干了，姐[捂脸][捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,7月7日,湖北,2026-02-15 12:13:49,@风起告白诗 [钱]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,⌯^𖥦^⌯ಣ耶,湖北,2026-02-08 01:01:26,老师你去讲408的书吧 听你的我肯定能考上
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,布丁,山东,2026-02-08 08:56:12,我去太牛了吧[躺平]生物的能不能也有人讲讲啊
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,草莓乳酸菌ww,吉林,2026-02-23 14:32:04,@荔枝雨^ @厕所大王 @拉屎大王 这是我给你们报的网课，记得看，不用谢我
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Trouvaille.,北京,2026-02-18 07:49:01,@虾滑公主 我真的是深井冰我去学计科
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ㅤforever,山西,2026-03-07 14:50:14,现在大一下，学的软件工程，没有保研的想法，学校开展的必修课，比如物理之类的，是不是可以不侧重学，只要不挂科就行，主攻专业课[流泪][流泪]，大佬们有没有什么建议
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,风晚,安徽,2026-02-15 16:09:02,计算机就，离散数学，高等数学，线性代数，然后就是408，编译原理，数据库这些学好基本上没啥问题了剩下的语言啥的基本上没啥困难了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Yoku,新加坡,2026-02-08 01:32:46,厉害了博主 我最近也是编程一门语言学了 不知道其他学什么 怎么规划 尤其是对硬件 全是茫然的 你讲的真清楚 我这小白也能很好的有基础概念 博主你会讲就多讲吧[泣不成声][泣不成声][送心][送心]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,蓝烟,广西,2026-02-23 23:03:25,程序＝代码＋runtime
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,星星坠入眼眸_,陕西,2026-02-07 23:52:45,天啊宝藏博主!
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🍇,北京,2026-02-10 18:27:52,@@WangyiN(增肌瓣) 这你会吗
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,阿钰,安徽,2026-02-26 01:39:29,"有没有数据科学与大数据技术的学长学姐,能不能告诉我自己学什么以后找工作更轻松[感谢]"
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,你去把猫打败,广东,2026-02-18 05:26:01,作为一个跨考计算机没上岸的loser，我只能说专业之间的差距远比想象中大得多，我们专业的难度不及计算机的十分之一 [捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,比荷叶还荷叶的荷叶,广东,2026-02-17 10:05:11,博主有一种通透的理解，像高中科目一样把整个计算机学科架构给建起来
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,DYDDYJ,广东,2026-02-18 17:50:23,@西瓜西瓜大又圆 二倍速食用
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小南OvO（infp进阶版）,广东,2026-02-08 16:11:48,一堆专业的词藻并不牛逼，能让大部分人听懂证明她真的懂了 [看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,怎么吃不掉,江苏,2026-02-08 12:12:19,博主有blbl么[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,o.o....o...,广东,2026-03-01 09:49:29,@苏压 快来看
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,lemon,福建,2026-03-03 15:57:04,不说其他的，软件安的我崩溃了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,鱿鱼六字名字,广东,2026-02-08 02:43:30,越学越能感受到那种站在巨人肩膀上看世界的感觉
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Crのtiktok,重庆,2026-02-14 22:01:18,可以讲讲算法吗[泪奔][泪奔][泪奔]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,狗没拿伞,云南,2026-02-16 23:46:42,计算机真的非常吊，人类的巅峰工艺，学了Java到JS再到微服务，现在发现底层都是封装汇编，汇编封装指令集是0和1，实际上只是电压的有无，CPU无非就是与门或门非门等一双手就能数过来，但是他组合在一起能执行几亿次/秒的运算，能显示复杂的画面，运行大型游戏[吐彩虹][吐彩虹][吐彩虹][吐彩虹][吐彩虹][吐彩虹][吐彩虹]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,123456歘~,江苏,2026-02-25 03:52:44,太棒了！！讲得所有都是围绕主题，一点没有偏，而且完全理解了为什么学这些，讲的好好，好激动太棒了！
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我太北了（见过吴磊版）,江苏,2026-02-08 22:54:55,所以我一直玩四年少走四年弯路[流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,拳愿,湖北,2026-02-08 01:14:08,真的是宝藏博主对我大一计算机来说真的超级有帮助诶！[干饭人][干饭人][干饭人]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,汐影,河南,2026-02-09 11:24:25,呜呜呜呜，可算找到你了，
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,taotao,北京,2026-02-08 13:45:17,一个没学过，干java高开，都是站在巨人的肩膀上，直接享受成果
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,蓝烟,广西,2026-02-23 23:01:51,感觉计算机就是给爱钻牛角尖的人学的。反正每次遇到不懂的问题时我都是很兴奋地去寻找答案，然后越学越底层，越是接近真相我就越开心[微笑]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Paradise_KING,上海,2026-02-08 14:02:18,叽里咕噜说啥呢，看看学姐退[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,微笑刺客,北京,2026-02-23 09:10:15,一个IT老油条表示：姑娘讲的很好啊！[赞][鼓掌]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,抖小幸,广东,2026-02-09 23:27:38,
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,禅議,辽宁,2026-02-11 01:16:00,代码转01硬件识别01
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,肥波那契,湖南,2026-02-12 23:45:49,感觉比我老师讲的好[憨笑][憨笑][憨笑]现在大一学完了c语言（题也刷了100多一点），数据结构与算法，java也快了接下来学数据库好还是四大件其他三个好
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我叫你一声你敢答应吗,河南,2026-02-08 11:06:53,好牛，大学课程全部连起来了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,波罗的海の王,河北,2026-02-27 16:26:14,没看懂，不应该计算是22次么，怎么是 21 次？[发呆]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,銘_,河北,2026-02-09 15:52:29,大一寒假要干点啥呢[流泪]上学期只学了python、计算机导论 以后想读研
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,炎夏猫,甘肃,2026-02-08 03:38:07,神了博主，我终于知道学这些课程之间的关联了，老师讲的时候我就很疑惑这都是干嘛的，为什么要学这些[色][色][色]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Peacefulness,美国,2026-02-09 05:09:20,我觉得你讲的这些确实在互联网上都还是不错的，就可以讲一些基础的，这些逻辑可以给就是准备上大学的高中生一些 idea，他们之后的生活会是怎么样
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,迢迢,吉林,2026-02-08 08:57:29,@Fovoiii 讲太好了 毕业了才明白到底学的是啥
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,大精神病科学家,广东,2026-02-08 22:35:52,https是http的复数
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,大溯,江苏,2026-02-09 01:53:16,不不不，你学的轮子永远赶不上下一个新的轮子[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,兔子队长,湖南,2026-02-08 12:48:11,女王👸🏻讲得太好了！！！
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,陈免🍜,陕西,2026-02-08 06:38:14,博主继续做下去吧，你有成为导论大师的潜力[看][看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,特立独行的猫.,吉林,2026-02-08 11:44:13,学姐，请问跨考计算机推荐哪位老师的网课[流泪][流泪][流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,顺其自然￣﹁￣,山东,2026-02-10 17:38:43,c语言太难了[裂开][裂开]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小林子,贵州,2026-02-21 20:20:12,有 c 语言搭子吗？
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🌊沐洋,福建,2026-02-08 20:47:06,线程只能在进进程的那一小块区划分吗？感觉不是特别对昂
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,江芷云,河南,2026-02-14 02:35:31,数据方向有吗[黄脸干杯]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,东方,云南,2026-02-11 04:38:19,讲的太好了，CSDN发啊，别收费哦
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户4947039484966,山西,2026-02-18 05:29:12,反正我觉得除了逃避上班 没必要一直学 学不精进的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,闪垫侠,云南,2026-02-11 22:33:53,其实一本书就能讲完了，但是要多分几门，不然怎么让你读四年呢，这些东西你认真学，一两年就学完了[看]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小飞猪,上海,2026-03-01 02:26:24,你得用啊哥们，你不用你怎么知道要学什么？
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,八千里路。,广西,2026-02-10 18:36:34,博主怎么没更新了，想继续听 [流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,悲伤的开心,湖南,2026-02-07 22:45:32,主播啥雷霆头像
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,阿帕奇,江苏,2026-02-13 00:32:27,所以有些人能写出nginx redis，大部分人只能使用。区别就是四大件的掌握程度不同，不过我觉得还有一个挺重要的，设计模式gof4，这个学起来容易理解，真用起来靠天赋。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,乔治白♛,江苏,2026-03-09 15:23:30,"有没有数据科学与大数据技术的学长学姐,能不能告诉我应该怎么学，感觉学的东西好多好杂，以后可以走什么方向[哭哭]谢谢谢谢"
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,*★☆⭐🌟,广东,2026-02-12 17:20:21,有没有吴彦祖，刘亦菲知道记忆力不好的学计算机行不行啊，疫情之后记性就变得非常差了，背20个单词都要一个小时，专科选择计算机应用技术，本科选择计算机科学与技术行不行啊
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,miku,安徽,2026-03-01 21:03:11,手很好看啊，讲的也很认真
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,爱预习的洵姨,重庆,2026-02-08 00:48:04,@记得开ll 我的抖音开始给我推这些了[白眼]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,火炎焱李,贵州,2026-02-14 09:26:07,然后35岁失业
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🌈加减除三缺一,山东,2026-02-09 18:31:02,有B站视频吗
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,oi啊,湖北,2026-02-08 13:22:30,课程全放完了，现在才知道这个还是有点意思的[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,勇敢世界的蜗牛,湖南,2026-02-08 09:07:47,非常有意思，老手听的也津津有味[色]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,翻斗花园大虎,四川,2026-02-18 18:36:39,越学越忘，越忘越学
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,DR,河南,2026-02-15 18:36:18,有无计算机的学习搭子
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ℴℒღ    ¿,重庆,2026-02-10 03:58:34,个人觉得总结挺重要的，很多知识点总结一下回过头来看感觉会记忆更深刻，再者就是一定不要当学院派[微笑]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Ryan,山东,2026-02-07 22:37:56,太牛了学姐
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,我是鲨比,河北,2026-03-06 01:18:40,还有一个组成部分是数据库，其实我一直觉得计算机跟一个文章有点像的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小朱的星球日记,黑龙江,2026-02-12 01:47:32,讲的真好，[晕]学校就讲这个那个，但却一直没有一个世界观，谁在哪，谁的作用是什么，这样一组织起来，才知道各个学科的作用。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,在下雨,山东,2026-02-09 22:42:10,2026年了为什么要手搓计算机[噢买尬]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,鸽鸽子,宁夏,2026-02-18 01:01:57,不要只学怎么编代码，代码只是一个工具，它不是核心，现在的代码生成器已经很强了，比如github copilot
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🌈℡長安,山西,2026-03-03 16:55:52,软件工程应该怎么办
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,晚安希尔,山东,2026-02-11 21:43:49,建议去看一下计算机科学的速成课，挺基础的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,万户生,北京,2026-02-10 18:57:12,[微笑]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,chason-菜菜,福建,2026-02-08 20:59:21,aaaaa其他专业的刚对python感兴趣，刚想要换成计算机专业[流泪][流泪][流泪]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,momo,贵州,2026-03-03 23:11:08,想给up投个币[黄脸祈祷]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,碎月,马来西亚,2026-03-09 17:04:31,果断关注
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,1021.6w人,广东,2026-02-11 20:09:37,好干，有点口渴了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,>>＿＿＿505＿＿＿>>,江西,2026-03-09 15:45:44,比线程更小的是协程
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,unsolvable,河南,2026-02-18 20:15:09,@发呆呆 宝宝这里有无畏契约点位教学
